#time, s3key, filesize
2021-01-05T17:13:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105171333_v5.278.0.cdf,504008
2021-01-05T17:38:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105173803_v5.278.0.cdf,1200434
2021-01-05T17:40:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105174033_v5.278.0.cdf,1181090
2021-01-05T17:42:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105174253_v5.278.0.cdf,1304311
2021-01-05T17:45:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105174523_v5.278.0.cdf,1264117
2021-01-05T17:47:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105174753_v5.278.0.cdf,1255045
2021-01-05T17:50:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105175023_v5.278.0.cdf,1212509
2021-01-05T17:52:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105175243_v5.278.0.cdf,1301427
2021-01-05T17:55:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105175513_v5.278.0.cdf,1311370
2021-01-05T18:10:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105181053_v5.278.0.cdf,1227972
2021-01-05T18:13:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105181313_v5.278.0.cdf,1218692
2021-01-05T18:15:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105181533_v5.278.0.cdf,1177763
2021-01-05T18:17:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105181753_v5.278.0.cdf,1232460
2021-01-05T18:20:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105182013_v5.278.0.cdf,1250350
2021-01-05T19:49:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105194933_v5.278.0.cdf,1359242
2021-01-05T19:52:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105195203_v5.278.0.cdf,1265339
2021-01-05T19:54:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105195423_v5.278.0.cdf,1358236
2021-01-05T19:56:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105195653_v5.278.0.cdf,1362832
2021-01-05T19:59:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105195923_v5.278.0.cdf,1275130
2021-01-05T20:01:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105200143_v5.278.0.cdf,1365508
2021-01-05T20:04:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105200413_v5.278.0.cdf,1358679
2021-01-05T20:06:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105200643_v5.278.0.cdf,1253728
2021-01-05T20:09:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105200903_v5.278.0.cdf,1345664
2021-01-05T20:11:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105201133_v5.278.0.cdf,1355447
2021-01-05T20:14:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105201403_v5.278.0.cdf,1278593
2021-01-05T20:16:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105201623_v5.278.0.cdf,1354603
2021-01-05T20:18:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105201853_v5.278.0.cdf,1355091
2021-01-05T20:21:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105202123_v5.278.0.cdf,1267833
2021-01-05T20:23:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105202343_v5.278.0.cdf,1356961
2021-01-05T20:26:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105202613_v5.278.0.cdf,1363261
2021-01-05T20:28:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105202843_v5.278.0.cdf,1266921
2021-01-05T20:31:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105203103_v5.278.0.cdf,1337789
2021-01-05T20:44:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105204433_v5.278.0.cdf,1009114
2021-01-05T20:46:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105204623_v5.278.0.cdf,1101056
2021-01-05T20:48:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105204823_v5.278.0.cdf,1010203
2021-01-05T20:50:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105205013_v5.278.0.cdf,1075666
2021-01-05T21:01:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105210153_v5.278.0.cdf,1087552
2021-01-05T21:03:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105210353_v5.278.0.cdf,1151073
2021-01-05T21:23:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105212303_v5.278.0.cdf,1313378
2021-01-05T21:25:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105212533_v5.278.0.cdf,732021
2021-01-05T21:26:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105212653_v5.278.0.cdf,651428
2021-01-05T21:33:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105213343_v5.278.0.cdf,729096
2021-01-06T02:34:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/06/mms1_fgm_brst_l2_20210106023443_v5.278.0.cdf,1211867
2021-01-06T03:42:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/06/mms1_fgm_brst_l2_20210106034223_v5.278.0.cdf,558282
2021-01-07T06:10:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/07/mms1_fgm_brst_l2_20210107061043_v5.278.0.cdf,985295
2021-01-07T06:12:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/07/mms1_fgm_brst_l2_20210107061233_v5.278.0.cdf,996798
2021-01-07T06:56:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/07/mms1_fgm_brst_l2_20210107065633_v5.278.0.cdf,1242829
2021-01-07T06:58:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/07/mms1_fgm_brst_l2_20210107065853_v5.278.0.cdf,1318946
2021-01-07T08:05:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/07/mms1_fgm_brst_l2_20210107080533_v5.278.0.cdf,1303391
2021-01-07T08:08:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/07/mms1_fgm_brst_l2_20210107080803_v5.278.0.cdf,1227376
2021-01-07T08:10:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/07/mms1_fgm_brst_l2_20210107081023_v5.278.0.cdf,1310080
